EventID,ClusterID,NPixels,Energy_MeV,Charge_ke,x_cm,y_cm,z_cm
59157,0,1,0.5569202416339711,12.129722862787892,44.47300787006917,-17.134337283911556,28.21720571428572
59521,0,1,0.22549151919453772,4.911205288057031,-21.129986189333987,6.246930718754578,46.706985714285715
61601,0,1,0.3594470903802098,7.828757628480969,-61.463402629332236,13.202242260699336,20.293014285714285
61726,0,1,0.670104778295792,14.594882071282349,-50.80598934351446,23.594102187124314,-17.65161714285714
62343,0,1,1.0090938562162224,21.978064188389325,24.958527234626487,17.269586847799722,-44.06558857142857
62449,0,1,0.33410267769241275,7.27675632014075,58.65921525645241,-27.077127283143085,-41.42419142857143
62504,0,1,0.3320050961656471,7.231070994487794,-22.357967478295897,-44.83112487312967,-21.173479999999998
62906,0,1,0.24490166700791355,5.333958307432358,54.54463247039165,46.06711864220299,-44.94605428571428
64397,0,1,0.32139546036401595,6.999993126728268,25.262973396930185,32.88599701773677,-47.587451428571434
64701,0,1,0.7027640086072818,15.3062001074666,48.82465601963751,4.333385369762582,41.42419142857143
65508,0,1,0.3300596153150238,7.188698421561219,-57.863784930851395,42.8375239564702,-15.890685714285713
65581,0,1,0.8470269732924903,18.44824747831044,-39.98900307709277,46.107441614989156,37.902328571428576
65624,0,1,0.6379108180594277,13.893697617334336,37.33992983620338,-22.00943000081227,-39.663259999999994
65900,0,1,0.2516136905695362,5.480146180604499,13.068263736744905,-6.185986328120998,-48.02768428571429
65927,0,1,0.9126516537445322,19.87755301855591,-53.167941137272635,34.262458264347416,-50.66908142857143
66068,0,1,0.3463176883370404,7.542799251980741,-20.827394672056432,-47.82810247058636,-15.890685714285713
66173,0,1,0.558512093037608,12.164393386359102,9.552199596524467,19.48018384473159,-36.141397142857144
68042,0,1,0.3054377293844624,6.652433745993592,-47.72489976167228,-22.93301655536345,-30.858602857142852
68096,0,1,0.34551425625469634,7.525300501227287,-46.85533276188491,-27.915245411106547,16.77115142857143
68603,0,1,0.27140956728206933,5.911300375403471,59.553316610280966,-11.377831289546354,17.211384285714285
69743,0,1,0.5084046749029111,11.073053819385404,14.22966078710905,2.6729581417427144,26.01604142857143
70876,0,1,0.5418907059855894,11.802379576366137,42.239884154405644,7.360707904514875,47.587451428571434
71405,0,1,0.8626328854111738,18.788144244255367,-42.19324415902675,5.455983424276842,-30.41837
71485,0,1,0.9246783337228877,20.139494108484495,-42.378656197833685,-3.718699802778718,21.17348
73102,0,1,0.3241262630234209,7.059470008650107,47.81451308869494,29.407662005620153,-18.532082857142854
73844,0,1,0.6319441502558845,13.763743592573164,-7.711421938400626,-30.61766545291989,-42.304657142857145
74939,0,1,0.5233274194676579,11.39807119600559,12.48423090616779,-21.490443962308902,-51.54954714285715
76877,0,1,0.3830256445669334,8.34229853866781,10.519475268005774,-44.936627602560506,-24.695342857142855
77432,0,1,0.23632704905057414,5.147203128321505,-39.39935791313336,-23.082759163759057,-48.46791714285714
78234,0,1,0.4580566146991971,9.976473068148513,-39.19232845674662,-1.8945730213306784,19.85278142857143
78481,0,1,0.5513203479221661,12.007757177744779,-10.541426934313087,48.571065693135715,-23.814877142857142
78792,0,1,0.176918231102525,3.8532790734129945,-45.43772180388324,-36.40998614124477,-18.532082857142854
79223,0,1,0.7399188656079334,16.11543289294079,28.34793038747468,9.26767482267201,35.260931428571425
80847,0,1,0.3450419969179859,7.515014692873734,-45.171223628690285,-8.055074772861875,-29.97813714285714
80888,0,1,0.6166280344399077,13.43015859010119,-18.39687678893484,-37.87206091816227,21.613712857142858
82269,0,1,0.44720082349063256,9.740033935625977,63.23512211715372,-4.975517989635907,50.22884857142857
82639,0,1,0.675402198640038,14.71025988638003,43.59753328859445,-8.748267152452964,20.293014285714285
83256,0,1,0.7618803248580558,16.593753475408455,-59.81999922526056,-3.7240511362751123,18.972315714285713
84707,0,1,0.36849881215066826,8.025904128641555,-22.624223613656632,18.341688332961475,48.027684285714294
85247,0,1,0.3676460859210366,8.007331751360176,-39.17125776900957,-1.1116709222052736,20.733247142857145
85526,0,1,0.6941109566832068,15.117736636560243,-38.116460363914875,37.50513510409796,50.66908142857143
85543,0,1,0.858454172561891,18.69713187839799,39.76761569639907,33.98081790551604,17.211384285714285
85959,0,1,0.3813659059568488,8.306149431740169,9.057830766958327,-40.83493821697299,53.750711428571435
86351,0,1,0.9653363714080372,21.02502616926705,44.5069988531023,14.322315945226979,14.129754285714284
87546,0,1,0.3194754204891333,6.9581746582533235,62.72183093197634,35.71474047922623,-37.46209571428572
88280,0,1,0.9681479004593683,21.086261272005043,-56.46455841727309,-15.039560301429209,-36.581630000000004
88282,0,1,0.2939439387976923,6.402098987013739,60.4268797561979,-11.463293297433708,-40.54372571428571
88782,0,1,0.2519702259756073,5.487911521748727,-27.773340548523954,-19.336562454932,-26.01604142857143
88895,0,1,0.281059518535101,6.121476313694501,13.160534490853243,32.751850852141686,-25.135575714285714
89405,0,1,0.4311771008517744,9.391037256551646,34.15540277069384,-9.372828410400995,-21.613712857142854
90905,0,1,0.36841296419752806,8.024034360222162,-22.012396300522745,33.99263041594902,32.179301428571435
90925,0,1,0.8125517356275296,17.697376801967597,-43.49541035549335,37.402075889834705,-45.82652
93139,0,1,0.4301359838903857,9.368361729132602,43.83756079207557,37.045663813771874,23.814877142857142
93167,0,1,0.375615930418049,8.180914964505108,-17.37700270017101,5.295893855169541,52.870245714285716
93506,0,1,0.7592709727892268,16.53692178734936,32.05856665496828,-43.030699854388175,47.147218571428574
